time,id,rssi
2025-07-05T13:57:42Z,3366551929,-60
2025-07-05T13:57:42Z,55522A34E0,-66
2025-07-05T13:57:43Z,1978617878,-81
2025-07-05T13:57:43Z,611E2A2D22,-72
2025-07-05T13:57:45Z,4C52336167,-61
2025-07-05T13:57:45Z,522D1E66B6,-69
2025-07-05T13:57:45Z,4C336166FA,-69
2025-07-05T13:57:46Z,34522D2D87,-67
2025-07-05T13:57:47Z,3366551929,-61
2025-07-05T13:57:48Z,55522A34E0,-67
2025-07-05T13:57:48Z,1978617878,-81
2025-07-05T13:57:49Z,611E2A2D22,-72
2025-07-05T13:57:50Z,4C52336167,-60
2025-07-05T13:57:50Z,522D1E66B6,-69
2025-07-05T13:57:51Z,34522D2D87,-67
2025-07-05T13:57:51Z,521978190D,-64
2025-07-05T13:57:52Z,3366551929,-60
2025-07-05T13:57:53Z,55522A34E0,-67
2025-07-05T13:57:53Z,1978617878,-80
2025-07-05T13:57:54Z,611E2A2D22,-72
2025-07-05T13:57:55Z,4C52336167,-60
2025-07-05T13:58:06Z,4C52336167,-61
2025-07-05T13:58:06Z,522D1E66B6,-69
2025-07-05T13:58:07Z,34522D2D87,-67
2025-07-05T13:58:07Z,521978190D,-64
2025-07-05T13:58:08Z,3366551929,-60
2025-07-05T13:58:08Z,55522A34E0,-66
2025-07-05T13:58:09Z,1978617878,-80
2025-07-05T13:58:09Z,611E2A2D22,-72
2025-07-05T13:58:11Z,4C52336167,-61
2025-07-05T13:58:12Z,34522D2D87,-67
2025-07-05T13:58:12Z,521978190D,-64
2025-07-05T13:58:12Z,4C336166FA,-69
2025-07-05T13:58:13Z,3366551929,-60
2025-07-05T13:58:14Z,55522A34E0,-67
2025-07-05T13:58:14Z,1978617878,-81
2025-07-05T13:58:15Z,611E2A2D22,-72
2025-07-05T13:58:16Z,4C52336167,-63
2025-07-05T13:58:16Z,522D1E66B6,-70
2025-07-05T13:58:17Z,34522D2D87,-67
2025-07-05T13:58:17Z,521978190D,-64
2025-07-05T13:58:17Z,4C336166FA,-69
2025-07-05T13:58:19Z,3366551929,-60
2025-07-05T13:58:19Z,55522A34E0,-66
2025-07-05T13:58:19Z,1978617878,-80
2025-07-05T13:58:20Z,611E2A2D22,-72
2025-07-05T13:58:21Z,4C52336167,-61
2025-07-05T13:58:22Z,522D1E66B6,-69
2025-07-05T13:58:22Z,34522D2D87,-67
2025-07-05T13:58:22Z,521978190D,-64
2025-07-05T13:58:23Z,4C336166FA,-69
2025-07-05T13:58:26Z,4C52336167,-61
2025-07-05T13:58:27Z,522D1E66B6,-69
2025-07-05T13:58:27Z,34522D2D87,-67
2025-07-05T13:58:28Z,521978190D,-64
2025-07-05T13:58:28Z,4C336166FA,-69
2025-07-05T13:58:29Z,3366551929,-60
2025-07-05T13:58:29Z,55522A34E0,-66
2025-07-05T13:58:30Z,1978617878,-80
2025-07-05T13:58:30Z,611E2A2D22,-72
2025-07-05T13:58:32Z,4C52336167,-61
2025-07-05T13:58:32Z,522D1E66B6,-69
2025-07-05T13:58:32Z,3407074B7A,-84
2025-07-05T13:58:33Z,34522D2D87,-68
2025-07-05T13:58:33Z,521978190D,-64
2025-07-05T13:58:33Z,4C336166FA,-68
2025-07-05T13:58:34Z,3366551929,-60
2025-07-05T13:58:34Z,55522A34E0,-66
2025-07-05T13:58:35Z,1978617878,-80
2025-07-05T13:58:35Z,611E2A2D22,-72
2025-07-05T13:58:37Z,4C52336167,-61
2025-07-05T13:58:37Z,522D1E66B6,-69
2025-07-05T13:58:38Z,34522D2D87,-67
2025-07-05T13:58:38Z,521978190D,-64
2025-07-05T13:58:39Z,4C336166FA,-69
2025-07-05T13:58:39Z,3366551929,-60
2025-07-05T13:58:40Z,55522A34E0,-67
2025-07-05T13:58:40Z,1978617878,-79
2025-07-05T13:58:41Z,611E2A2D22,-72
2025-07-05T13:58:42Z,4C52336167,-61
2025-07-05T13:58:42Z,522D1E66B6,-69
2025-07-05T13:58:43Z,34522D2D87,-67
2025-07-05T13:58:43Z,521978190D,-64
2025-07-05T13:58:44Z,4C336166FA,-69
2025-07-05T13:58:45Z,3366551929,-60
2025-07-05T13:58:45Z,55522A34E0,-67
2025-07-05T13:58:45Z,1978617878,-81
2025-07-05T13:58:46Z,611E2A2D22,-72
2025-07-05T13:58:47Z,4C52336167,-61
2025-07-05T13:58:48Z,522D1E66B6,-69
2025-07-05T13:58:48Z,34522D2D87,-67
2025-07-05T13:58:48Z,521978190D,-64
2025-07-05T13:58:49Z,4C336166FA,-69
2025-07-05T13:58:50Z,3366551929,-60
2025-07-05T13:58:50Z,55522A34E0,-66
2025-07-05T13:58:51Z,1978617878,-80
2025-07-05T13:58:51Z,611E2A2D22,-72
2025-07-05T13:58:53Z,34522D2D87,-67
2025-07-05T13:58:54Z,521978190D,-63
2025-07-05T13:58:55Z,4C336166FA,-69
2025-07-05T13:58:55Z,3366551929,-60
2025-07-05T13:59:06Z,55522A34E0,-66
2025-07-05T13:59:06Z,1978617878,-80
2025-07-05T13:59:07Z,611E2A2D22,-72
2025-07-05T13:59:07Z,3407074B7A,-83
2025-07-05T13:59:08Z,4C52336167,-61
2025-07-05T13:59:09Z,34522D2D87,-67
2025-07-05T13:59:09Z,521978190D,-64
2025-07-05T13:59:11Z,3366551929,-60
2025-07-05T13:59:11Z,4C336166FA,-69
2025-07-05T13:59:11Z,55522A34E0,-66
2025-07-05T13:59:11Z,1978617878,-80
2025-07-05T13:59:12Z,611E2A2D22,-72
2025-07-05T13:59:14Z,4C52336167,-61
2025-07-05T13:59:14Z,34522D2D87,-67
2025-07-05T13:59:14Z,521978190D,-64
2025-07-05T13:59:16Z,3366551929,-60
2025-07-05T13:59:16Z,4C336166FA,-69
2025-07-05T13:59:16Z,55522A34E0,-66
2025-07-05T13:59:17Z,1978617878,-81
2025-07-05T13:59:17Z,611E2A2D22,-72
2025-07-05T13:59:19Z,522D1E66B6,-70
2025-07-05T13:59:19Z,34522D2D87,-67
2025-07-05T13:59:20Z,521978190D,-64
2025-07-05T13:59:21Z,3366551929,-60
2025-07-05T13:59:21Z,55522A34E0,-66
2025-07-05T13:59:22Z,1978617878,-80
2025-07-05T13:59:22Z,611E2A2D22,-72
2025-07-05T13:59:24Z,522D1E66B6,-70
2025-07-05T13:59:24Z,4C52336167,-61
2025-07-05T13:59:25Z,521978190D,-64
2025-07-05T13:59:26Z,3366551929,-60
2025-07-05T13:59:27Z,55522A34E0,-66
2025-07-05T13:59:27Z,4C336166FA,-69
